X,Y,Z
0.07403667, 0.1594914, -0.9844192
0.07403667, 0.1594914, -0.9844192
0.07403667, 0.1594914, -0.9844192
0.09573387, 0.01530962, -0.9952892
0.09969373, -0.3598954, -0.927651
0.09969373, -0.3598954, -0.927651
0.09969373, -0.3598954, -0.927651
0.09969373, -0.3598954, -0.927651
0.07040519, -0.3544974, -0.9324026
0.07040519, -0.3544974, -0.9324026
0.07040519, -0.3544974, -0.9324026
0.07040519, -0.3544974, -0.9324026
0.07040519, -0.3544974, -0.9324026
0.04574511, -0.2957044, -0.9541835
0.04574511, -0.2957044, -0.9541835
0.04574511, -0.2957044, -0.9541835
0.04574511, -0.2957044, -0.9541835
0.04574511, -0.2957044, -0.9541835
0.06295147, -0.1135865, -0.9915317
0.06295147, -0.1135865, -0.9915317
0.06295147, -0.1135865, -0.9915317
0.06295147, -0.1135865, -0.9915317
0.06295147, -0.1135865, -0.9915317
0.1271553, -0.1308711, -0.9832112
0.1271553, -0.1308711, -0.9832112
0.1271553, -0.1308711, -0.9832112
0.1271553, -0.1308711, -0.9832112
0.1271553, -0.1308711, -0.9832112
0.09964856, -0.14385, -0.9845696
0.09964856, -0.14385, -0.9845696
0.09964856, -0.14385, -0.9845696
0.09964856, -0.14385, -0.9845696
0.09964856, -0.14385, -0.9845696
0.1086585, -0.1365209, -0.98466
0.1086585, -0.1365209, -0.98466
0.1086585, -0.1365209, -0.98466
0.1086585, -0.1365209, -0.98466
0.1086585, -0.1365209, -0.98466
0.09627031, -0.1455238, -0.9846597
0.09627031, -0.1455238, -0.9846597
0.09627031, -0.1455238, -0.9846597
0.09627031, -0.1455238, -0.9846597
0.09627031, -0.1455238, -0.9846597
0.09863074, -0.1418852, -0.9849572
0.09930024, -0.1442205, -0.9845505
0.09930024, -0.1442205, -0.9845505
0.09930024, -0.1442205, -0.9845505
0.09930024, -0.1442205, -0.9845505
0.0987367, -0.1430923, -0.9847718
0.0987367, -0.1430923, -0.9847718
0.0987367, -0.1430923, -0.9847718
0.0987367, -0.1430923, -0.9847718
0.0987367, -0.1430923, -0.9847718
0.09861024, -0.1422474, -0.984907
0.09861024, -0.1422474, -0.984907
0.09861024, -0.1422474, -0.984907
0.09861024, -0.1422474, -0.984907
0.09861024, -0.1422474, -0.984907
0.09649222, -0.137297, -0.9858187
0.09649222, -0.137297, -0.9858187
0.09649222, -0.137297, -0.9858187
0.09649222, -0.137297, -0.9858187
0.09649222, -0.137297, -0.9858187
0.09553709, -0.1360242, -0.9860882
0.09413166, -0.1329482, -0.9866427
0.09413166, -0.1329482, -0.9866427
0.09413166, -0.1329482, -0.9866427
0.09413166, -0.1329482, -0.9866427
0.09360318, -0.1315348, -0.9868824
0.09360318, -0.1315348, -0.9868824
0.09360318, -0.1315348, -0.9868824
0.09360318, -0.1315348, -0.9868824
0.09360318, -0.1315348, -0.9868824
0.09290484, -0.1299594, -0.987157
0.09290484, -0.1299594, -0.987157
0.09290484, -0.1299594, -0.987157
0.09290484, -0.1299594, -0.987157
0.09290484, -0.1299594, -0.987157
0.06392262, -0.0646918, -0.9958559
0.06392262, -0.0646918, -0.9958559
0.06392262, -0.0646918, -0.9958559
0.06392262, -0.0646918, -0.9958559
0.06392262, -0.0646918, -0.9958559
0.0633228, -0.06315736, -0.9959926
0.06269044, -0.06211904, -0.9960979
0.06269044, -0.06211904, -0.9960979
0.06269044, -0.06211904, -0.9960979
0.06252044, -0.06179679, -0.9961287
0.06252044, -0.06179679, -0.9961287
0.06252044, -0.06179679, -0.9961287
0.06252044, -0.06179679, -0.9961287
0.06252044, -0.06179679, -0.9961287
0.06252044, -0.06179679, -0.9961287
0.06252044, -0.06179679, -0.9961287
0.06252044, -0.06179679, -0.9961287
0.06144261, -0.06090795, -0.9962505
0.06144261, -0.06090795, -0.9962505
0.06144261, -0.06090795, -0.9962505
